,path,label
7884,data/objonly/02691156_obj/61330ac001ced49f64801ad2940cdd5.obj,airplane
7347,data/objonly/02691156_obj/383d7574448bf7f235fc197bbabcd5bd.obj,airplane
5225,data/objonly/02828884_obj/40279f85fc80e16edccc47bf0dcf5d3.obj,bench
465,data/objonly/04256520_obj/4a1b7de779cde76487311f65d7a3e3e6.obj,sofa
10814,data/objonly/03636649_obj/6283ad834ec0730720efab7988749bc4.obj,lamp
5958,data/objonly/04379243_obj/10c25bdfea5eccfd153555abe935e806.obj,table
2401,data/objonly/03001627_obj/4e222d6b128a7af7b8fa4cb65e077db1.obj,chair
8921,data/objonly/02958343_obj/3587008282540864673ddeabdcc8c6e.obj,car
5885,data/objonly/04379243_obj/2a3297e263d9931b814465edb1048711.obj,table
778,data/objonly/04256520_obj/4f17918826b64fc8d5cba62773b8025b.obj,sofa
6643,data/objonly/04379243_obj/32f116e50ba1dcde7ff6ace05b36a5.obj,table
3942,data/objonly/03001627_obj/30fe29d73b410c3855efe429bf27a556.obj,chair
8905,data/objonly/02958343_obj/20b03fde0d55a99fbecf71e2e014ff6f.obj,car
3476,data/objonly/03001627_obj/3526528270d5f3f766268502c798b9af.obj,chair
7184,data/objonly/02691156_obj/144070f63941362bd1810447902e2904.obj,airplane
10751,data/objonly/03636649_obj/4c266f2b866c59e761fef32872c6fa53.obj,lamp
3246,data/objonly/03001627_obj/421746966acf9b175ecd29875b6f0d44.obj,chair
2869,data/objonly/03001627_obj/43d40b726c369eaaed98cca8f0ccd5f7.obj,chair
7064,data/objonly/02691156_obj/4a21d3920b11cdbf1592d7a04a86fa53.obj,airplane
6840,data/objonly/02691156_obj/1f7a516fdf80dcdc1006ed55bc1a3fc.obj,airplane
4623,data/objonly/02828884_obj/4651f5b75533042283bc207d8a5912e3.obj,bench
502,data/objonly/04256520_obj/31b5cb5dfaa253b3df85db41e3677c28.obj,sofa
2772,data/objonly/03001627_obj/29d5a6ae911ef708f51f77a6d7299806.obj,chair
9386,data/objonly/03636649_obj/9627da26edc003e7d49b2e04785f8492.obj,lamp
1423,data/objonly/04090263_obj/418439dbd9a2e674a81ccece899902be.obj,rifle
9092,data/objonly/03636649_obj/6d14f1e95641dbb329a42a0444436860.obj,lamp
2121,data/objonly/04090263_obj/346d1a548be65182a67ac8a08d7e171.obj,rifle
3780,data/objonly/03001627_obj/1e03b1793723dc25fbd332e3dd079259.obj,chair
704,data/objonly/04256520_obj/697161cff5d04992a4dc2316a7e66d36.obj,sofa
2459,data/objonly/03001627_obj/200597e4eaf96015a4fb72f4f3b0e317.obj,chair
6254,data/objonly/04379243_obj/1c1f65cac6bbd1e15dd7d7985e749c1.obj,table
10862,data/objonly/03636649_obj/cbe6d8fab4be74a11735ea0e092a805a.obj,lamp
510,data/objonly/04256520_obj/383e435cdbe406e76ab870ad2db8ed02.obj,sofa
1117,data/objonly/04256520_obj/113a2544e062127d79414e04132a8bef.obj,sofa
2117,data/objonly/04090263_obj/52102b24df4b0e09fe75cc28d6fccb4e.obj,rifle
9792,data/objonly/03636649_obj/a415a0bc88904b24ed56e40d2df47c3.obj,lamp
2564,data/objonly/03001627_obj/276a4e184b9d71c4d838ae16242881dc.obj,chair
3323,data/objonly/03001627_obj/273fe8996937648ac8744f5d8b9af88e.obj,chair
3958,data/objonly/03001627_obj/2b7335c083d04862ca9c7c1ff5a28926.obj,chair
3949,data/objonly/03001627_obj/4a9d3ce54c09a2da696b74614952b2d0.obj,chair
5872,data/objonly/04379243_obj/375652536313a1c2278f90ef85162deb.obj,table
6506,data/objonly/04379243_obj/25f69a74efbff4d071a782a4379556c7.obj,table
1557,data/objonly/04090263_obj/48f60ed3a4e32891fe00453e7ccbcad3.obj,rifle
6853,data/objonly/02691156_obj/1492ab4cf7a345e34b6f686803e61ffd.obj,airplane
9975,data/objonly/03636649_obj/b2f18bebf6566bcc97554b6bd947feea.obj,lamp
9602,data/objonly/03636649_obj/c43c89d862e10552b24ecc319936dfe2.obj,lamp
10410,data/objonly/03636649_obj/b6efb78876150d45c94b622f1207af2.obj,lamp
6290,data/objonly/04379243_obj/208903274bfe69cdc5d1c45cadcaa3eb.obj,table
11150,data/objonly/03636649_obj/e15defcb3dd448094fffb007974c9976.obj,lamp
4410,data/objonly/02828884_obj/13da7d4d1277574c64b7b850ea7b68a.obj,bench
2559,data/objonly/03001627_obj/49795a9ebd9a9c6d2c697f0a1454869.obj,chair
10896,data/objonly/03636649_obj/108a5262552050dfa9370719b830fc2c.obj,lamp
2403,data/objonly/03001627_obj/38279fe5f442d95f458feb88086a534.obj,chair
4905,data/objonly/02828884_obj/7ba9140b8e416d79601104cd2d998272.obj,bench
3253,data/objonly/03001627_obj/4706461c517a755d4e6ea835fbc6facc.obj,chair
2642,data/objonly/03001627_obj/3a3ddc0c5875bae64316d3320fdfa899.obj,chair
5521,data/objonly/04379243_obj/3558aeeb9698722acf19858fd1963d10.obj,table
9496,data/objonly/03636649_obj/1e9b2d5d65a8b7c29fe8663d47f73813.obj,lamp
9090,data/objonly/03636649_obj/3c756a2c1c62e73b7252c133a7e17d94.obj,lamp
3389,data/objonly/03001627_obj/2c5e32bb738a5306e27790b0ec8671f7.obj,chair
3838,data/objonly/03001627_obj/1da29597f89c2b004b3c42e318f3affc.obj,chair
8309,data/objonly/02958343_obj/300f9c418d6ec9f6473f10e6caaeca56.obj,car
10197,data/objonly/03636649_obj/7260ad08488a3156f78e32cea3be35af.obj,lamp
8582,data/objonly/02958343_obj/22654a0cc1ba382c4eace6243432632.obj,car
3998,data/objonly/03001627_obj/2972fd770304663cb3d180f4523082e1.obj,chair
7103,data/objonly/02691156_obj/3fb7ceab42d7b17219ba010ddb4974fe.obj,airplane
5893,data/objonly/04379243_obj/1fe846f8b74b5fc66b510e987fd42f59.obj,table
4798,data/objonly/02828884_obj/1acf34aa0cb8f06a19fb4103277a6b93.obj,bench
2760,data/objonly/03001627_obj/3d5c94f748861bcf6038f78d0f44e587.obj,chair
7876,data/objonly/02691156_obj/32edb6ba5788dc12d8ff6111270336a9.obj,airplane
5846,data/objonly/04379243_obj/2437cb5665522ae3e329950ec40f6dd.obj,table
6674,data/objonly/04379243_obj/1cce99367326fb45a7f4087375d26b7.obj,table
1391,data/objonly/04090263_obj/267af66d92c1b6b6e6819fcae2e26ad8.obj,rifle
11010,data/objonly/03636649_obj/ca6c2a23c86be64e2b93fb2743876c57.obj,lamp
9941,data/objonly/03636649_obj/13daa0657f5c3e32cb0c0d433974e32b.obj,lamp
3619,data/objonly/03001627_obj/2499541ace317cbb8cb5d9909aeb1309.obj,chair
6566,data/objonly/04379243_obj/187f32df6f393d18490ad276cd2af3a4.obj,table
3692,data/objonly/03001627_obj/25c61fb5c237767919fb4103277a6b93.obj,chair
829,data/objonly/04256520_obj/395e53e3fbd2e717557ab4b593540354.obj,sofa
9969,data/objonly/03636649_obj/441d06d5a657a5dfe7ae87d20a4fdaa5.obj,lamp
2669,data/objonly/03001627_obj/39f5eecbfb2470846666a748bda83f67.obj,chair
1309,data/objonly/04090263_obj/30d7d9f98893cfd62511f68da65f4c4.obj,rifle
8920,data/objonly/02958343_obj/35d1938e4ab14fa79ea5c205086e2a63.obj,car
5581,data/objonly/04379243_obj/2b6ce4f0d57ada2ce6a02cdde4c23286.obj,table
4662,data/objonly/02828884_obj/7b7b25e8ab725feae76bc197b3a3ffc0.obj,bench
7292,data/objonly/02691156_obj/589e5b24b3b0e30e2620819ddac40644.obj,airplane
2701,data/objonly/03001627_obj/13990109140043c919fb4103277a6b93.obj,chair
101,data/objonly/04256520_obj/251fc26346ac1897febad4f49b26ec52.obj,sofa
4724,data/objonly/02828884_obj/18f57a3d41117140ed98cca8f0ccd5f7.obj,bench
7751,data/objonly/02691156_obj/3adbafd59a34d393eccd82bb51193a7f.obj,airplane
10380,data/objonly/03636649_obj/51a0575368d16f4c99e8bf807e902261.obj,lamp
3581,data/objonly/03001627_obj/362f53ee8de161fac653c0205ce8ff57.obj,chair
701,data/objonly/04256520_obj/5a0fb2d34e0dc4445369e32fb818f337.obj,sofa
11139,data/objonly/03636649_obj/eee7062babab62aa8930422448288ea.obj,lamp
6544,data/objonly/04379243_obj/10c0eecb17d1bac64b3c42e318f3affc.obj,table
167,data/objonly/04256520_obj/3ffc1c26db51a3ac948a3bd895ea5ecb.obj,sofa
1549,data/objonly/04090263_obj/389370f7e03b6312eb73ff4c9e061b8e.obj,rifle
5626,data/objonly/04379243_obj/14b250fe1e9d53beb97452240e92ab9f.obj,table
4285,data/objonly/02828884_obj/2b529b43c73da6e92056b4bd5d870b47.obj,bench
1323,data/objonly/04090263_obj/69765630d57639cdd7166ab41aa5cf74.obj,rifle
4096,data/objonly/03001627_obj/4c0d8f04f27f96284417bea8868af4d1.obj,chair
7008,data/objonly/02691156_obj/3b31e28ac1eb36fe1eb4be4ad34a6dbd.obj,airplane
10517,data/objonly/03636649_obj/7591d7cc9587643caa5752b5743a662b.obj,lamp
9093,data/objonly/03636649_obj/c5d999b26cc9ba381735ea0e092a805a.obj,lamp
6876,data/objonly/02691156_obj/103c9e43cdf6501c62b600da24e0965.obj,airplane
9120,data/objonly/03636649_obj/42c6478d294d71adfcb8d8c6d4df8143.obj,lamp
9085,data/objonly/03636649_obj/41f3ad2781ee196bad0e80a2288e336.obj,lamp
769,data/objonly/04256520_obj/4e664dae1bafe49f19fb4103277a6b93.obj,sofa
10938,data/objonly/03636649_obj/b444be0623b2e237d73e51f8db3a696e.obj,lamp
8485,data/objonly/02958343_obj/3975b2350688e38c65552c4ac8607d25.obj,car
6428,data/objonly/04379243_obj/280949332aba8b8a6d8dfe83fd00685.obj,table
1345,data/objonly/04090263_obj/1205174a90e130bf595b6fcb838bee85.obj,rifle
6392,data/objonly/04379243_obj/33d620c4e8af291d5dcc7ddfa72357b1.obj,table
1509,data/objonly/04090263_obj/5d3a612df6585a90cc34b900bb2492e.obj,rifle
9932,data/objonly/03636649_obj/3815469d7a7d336ab0a29c51aa6f10ce.obj,lamp
1564,data/objonly/04090263_obj/681e871906643ac4f9a24531fe7127c2.obj,rifle
4894,data/objonly/02828884_obj/5d4fd92c09e3369256f6fc4b4ce1db04.obj,bench
10107,data/objonly/03636649_obj/85574f6036ea1f90d8c46a3a266762d7.obj,lamp
10788,data/objonly/03636649_obj/be00be72836114159568832390d67ef.obj,lamp
5951,data/objonly/04379243_obj/2024beb1477fb5d2278d386bfa54545.obj,table
11115,data/objonly/03636649_obj/1ef03aab18277ff1ef3a2c64cef919d0.obj,lamp
1889,data/objonly/04090263_obj/5de2a57211e47dbd1f56bd5c23e00f1d.obj,rifle
3705,data/objonly/03001627_obj/1b67a3a1101a9acb905477d2a8504646.obj,chair
8038,data/objonly/02691156_obj/1e358e70c047687a1a8831797284b67.obj,airplane
219,data/objonly/04256520_obj/34e48812eaf19420499252a7ccb366fc.obj,sofa
1220,data/objonly/04256520_obj/3681d113ea4b98546609f3f8aaad34cd.obj,sofa
1970,data/objonly/04090263_obj/334ee6c5bd30011af8edafa0d47e47db.obj,rifle
2144,data/objonly/04090263_obj/1cd506c69f575ba530dd2b88f7efae34.obj,rifle
295,data/objonly/04256520_obj/44a17a70369e803cc7623e33dc7256f2.obj,sofa
1796,data/objonly/04090263_obj/5a5f7025b960f4bc745f2f3a558dc3f8.obj,rifle
4297,data/objonly/02828884_obj/161bd345833d982325953d410324c2ee.obj,bench
6017,data/objonly/04379243_obj/1a35db5eb4f931a3eba0693b2c2a423b.obj,table
6494,data/objonly/04379243_obj/151c68b48a1359c58566c6c3bc94c70c.obj,table
3727,data/objonly/03001627_obj/2bf05f8a84f0a6f33002761e7a3ba3bd.obj,chair
3689,data/objonly/03001627_obj/403b4eb7194f563f79b3e1be3524f72f.obj,chair
2671,data/objonly/03001627_obj/4c5ae0ca12a5e8b3490ad276cd2af3a4.obj,chair
8061,data/objonly/02691156_obj/5d1d88958bd1c9c573328938c756eb4b.obj,airplane
11045,data/objonly/03636649_obj/746b82746c6a02cca5f600ed2cf472ac.obj,lamp
1770,data/objonly/04090263_obj/1c4ffc878b001a097e270f84701afcd4.obj,rifle
10553,data/objonly/03636649_obj/ba95511c0a79f2fc73b8ea30c1700f67.obj,lamp
2319,data/objonly/03001627_obj/1d0abb4d48b46e3f492d9da2668ec34c.obj,chair
4173,data/objonly/03001627_obj/4f79d43b70f5bca3d082d95e9bd50b49.obj,chair
4497,data/objonly/02828884_obj/3a6ac28f247a30146d812a3e2aa98a91.obj,bench
8286,data/objonly/02958343_obj/2e37013195d95f494470fce578e2b84c.obj,car
5811,data/objonly/04379243_obj/2275823b40c3e669be2020f4ae1ea66.obj,table
1607,data/objonly/04090263_obj/5835fd744208d5c9e6f7dedb7e5f584.obj,rifle
3048,data/objonly/03001627_obj/488041c2e021e8e87b11ae648ea92233.obj,chair
4990,data/objonly/02828884_obj/20222f467d257022c8bbbd98dee48cb.obj,bench
1885,data/objonly/04090263_obj/4081d740a9bbdc7eb5e784742c8f0ee.obj,rifle
7385,data/objonly/02691156_obj/4008286f2fe8b6a97c44cd1ce3d402d0.obj,airplane
7333,data/objonly/02691156_obj/157a81baeb10914566cf1b4a8fc3914e.obj,airplane
2549,data/objonly/03001627_obj/36843ea8984df5a63719086e0b4ab8be.obj,chair
7174,data/objonly/02691156_obj/596c6e1e27b102aedf9d17a71b5ddec2.obj,airplane
9510,data/objonly/03636649_obj/6efc48bb9267c2ab4c6deb9ede0648df.obj,lamp
9894,data/objonly/03636649_obj/3ac0f4d87162625dfcb8d8c6d4df8143.obj,lamp
5703,data/objonly/04379243_obj/3253f2c59e6bd2a119fb4103277a6b93.obj,table
10631,data/objonly/03636649_obj/f018f4d78d295ef3a78d991d8e8834d0.obj,lamp
3198,data/objonly/03001627_obj/4b2ede169dcc83ce4591019e9d133858.obj,chair
6969,data/objonly/02691156_obj/12c82319147385e7ef0e1705c5c9e361.obj,airplane
4412,data/objonly/02828884_obj/702cebffa33a19f019f079d1b712f46f.obj,bench
4981,data/objonly/02828884_obj/43cae409bde302d4c88fd5e1f2929cbf.obj,bench
4733,data/objonly/02828884_obj/961d59d3ba6c7e1bf174129a51bed83.obj,bench
4477,data/objonly/02828884_obj/8d7f97ef9187d6fff4fb4dee5181bee.obj,bench
11133,data/objonly/03636649_obj/674a0ba32db48cb6ba2cb2a05654d738.obj,lamp
237,data/objonly/04256520_obj/4fc8fd0b2951d0a0b035d20a1a3ca345.obj,sofa
4594,data/objonly/02828884_obj/1695ec4ee4d2e60b50039fe1590fc615.obj,bench
655,data/objonly/04256520_obj/5cfec53fca53be4cc9fce74028b97ec9.obj,sofa
11056,data/objonly/03636649_obj/5d3d9d6a6721646e441f5bb6f88ca61.obj,lamp
9021,data/objonly/03636649_obj/9bb957d69a2c2369c0f9df0cafd74e5c.obj,lamp
836,data/objonly/04256520_obj/3fcb0aaa346bd46f11e76965808086c8.obj,sofa
11026,data/objonly/03636649_obj/bb04811d84ec072130cc41b666fd9890.obj,lamp
2904,data/objonly/03001627_obj/1033ee86cc8bac4390962e4fb7072b86.obj,chair
2680,data/objonly/03001627_obj/49cbfde1ae92ee555706d1c54190f27a.obj,chair
316,data/objonly/04256520_obj/1c9d333bda4b2977f92f3e7bff4c4ab0.obj,sofa
8235,data/objonly/02691156_obj/4bae467a3dad502b90b1d6deb98feec6.obj,airplane
5156,data/objonly/02828884_obj/9997397f29b90af470e359f3b1d0f6d1.obj,bench
6685,data/objonly/04379243_obj/1c8d1cb23d037f2a9e4965f0106e00d9.obj,table
5079,data/objonly/02828884_obj/34bbcc05fdaed2e437638a2ced7d0ba.obj,bench
4461,data/objonly/02828884_obj/5ce636f716f8f11e601104cd2d998272.obj,bench
7545,data/objonly/02691156_obj/452c18f8997c53741adbb4c4e06ad649.obj,airplane
1755,data/objonly/04090263_obj/249e0936ae06383ab056c98b2e5e5e4e.obj,rifle
7461,data/objonly/02691156_obj/15442b53631b7e88232438a710acf1da.obj,airplane
6588,data/objonly/04379243_obj/20292fba71362950c59c53f7df509858.obj,table
4775,data/objonly/02828884_obj/667305123da07968d2b12aa6a0f050b3.obj,bench
5118,data/objonly/02828884_obj/77aa33479c2ec92f610c2a68437007d6.obj,bench
11055,data/objonly/03636649_obj/87107afb7ad115414b3c42e318f3affc.obj,lamp
43,data/objonly/04256520_obj/4106b3d95b6dc95caacb7aee27fab780.obj,sofa
10164,data/objonly/03636649_obj/d939b56b53aa7e7c42f80363988bcb92.obj,lamp
4267,data/objonly/02828884_obj/3feb79684658db043efeb398bf800e80.obj,bench
1905,data/objonly/04090263_obj/62d97682c57a0a14758f3dd6623cbf27.obj,rifle
7320,data/objonly/02691156_obj/22831bc32bd744d3f06dea205edf9704.obj,airplane
8130,data/objonly/02691156_obj/10155655850468db78d106ce0a280f87.obj,airplane
10774,data/objonly/03636649_obj/aa34fbd699f88094e5c7ea227b17d897.obj,lamp
7170,data/objonly/02691156_obj/351e24a503c49840cc0472b5df09bf08.obj,airplane
4663,data/objonly/02828884_obj/943dde2754ddc7822e8ff3556a90169.obj,bench
7392,data/objonly/02691156_obj/43ddfbedbd6721fa828204947d78b9af.obj,airplane
8593,data/objonly/02958343_obj/25378c7370a06c497ef186a2ac298b0c.obj,car
10073,data/objonly/03636649_obj/58b269eba3c6d09b57f40ff86fe708ff.obj,lamp
7918,data/objonly/02691156_obj/2bc9a8aa5826f7335fc197bbabcd5bd.obj,airplane
3763,data/objonly/03001627_obj/4ed2bc57d5fcfbd82c37553db37ec752.obj,chair
10551,data/objonly/03636649_obj/f8d4e335655da8855e1d47baa7986b2b.obj,lamp
8901,data/objonly/02958343_obj/3339caa48a18e4c358db0ef36af1d3c5.obj,car
3027,data/objonly/03001627_obj/2a8554af80cfa5e719fb4103277a6b93.obj,chair
9527,data/objonly/03636649_obj/86d556273aa5075aaa660c42e675c161.obj,lamp
3172,data/objonly/03001627_obj/33cd8045bfb42e53dca072a2e97c1839.obj,chair
5837,data/objonly/04379243_obj/19b46cdd0a44286823eb3ad3d378722a.obj,table
6844,data/objonly/02691156_obj/464879f87b67827af268234accd8cf4e.obj,airplane
1683,data/objonly/04090263_obj/5e4bd1ed44830fb147e5d4c250a3c98.obj,rifle
223,data/objonly/04256520_obj/527bc61087456aebbf27ea70a1a65d9b.obj,sofa
9051,data/objonly/03636649_obj/53af1ea051d78e799904d527fb5485ad.obj,lamp
321,data/objonly/04256520_obj/2528b8f7ad0a177e1491843220e463ea.obj,sofa
6256,data/objonly/04379243_obj/1c66f97bf8375052c13e020d985215e3.obj,table
6074,data/objonly/04379243_obj/2fe8de498d0f00f51f77a6d7299806.obj,table
1768,data/objonly/04090263_obj/27a144ab9c20b710ae9e1c81f7e5b0b6.obj,rifle
9056,data/objonly/03636649_obj/292f1f97a543d735dedf3c967c85981a.obj,lamp
155,data/objonly/04256520_obj/35503a69108fd2a790a1391b3fdfda26.obj,sofa
409,data/objonly/04256520_obj/11f31367f34bfea04b3c42e318f3affc.obj,sofa
2313,data/objonly/03001627_obj/38bdba5f6455c5ff91663a74ccd2338.obj,chair
10804,data/objonly/03636649_obj/85f0a7c268fd095cfcb8d8c6d4df8143.obj,lamp
5193,data/objonly/02828884_obj/359c7abaf431a05181faebbdea6bd9be.obj,bench
8270,data/objonly/02958343_obj/24c46b3a467bb4954b1bdab82d834140.obj,car
7765,data/objonly/02691156_obj/1066b65c30d153e04c3a35cee92bb95b.obj,airplane
6179,data/objonly/04379243_obj/1652817da2b9193bc3bd24f986301745.obj,table
8641,data/objonly/02958343_obj/35f6b9780e173878a8c38723d07b122f.obj,car
2275,data/objonly/04090263_obj/38d7ad99e308ddc334c4a8f12da88608.obj,rifle
617,data/objonly/04256520_obj/3acbbce6f05c2623fdb2be860bb16c8c.obj,sofa
2367,data/objonly/03001627_obj/3981642f57a689276ef2faffa907bc32.obj,chair
9528,data/objonly/03636649_obj/d3f84442201b6c137fb7f79251dd7727.obj,lamp
1162,data/objonly/04256520_obj/1aa509f3d8c1d1e46bc58b7f28700afd.obj,sofa
8669,data/objonly/02958343_obj/1eae4fcec701c176e742b0b5e87bec54.obj,car
8674,data/objonly/02958343_obj/1137cd58d6a45c6659a47b1880958de9.obj,car
6522,data/objonly/04379243_obj/1adf96850963550f19fb4103277a6b93.obj,table
5597,data/objonly/04379243_obj/1d3aa66972004e861f5bdd219902caa1.obj,table
10307,data/objonly/03636649_obj/ed4f7f214ae7042cfcb8d8c6d4df8143.obj,lamp
9506,data/objonly/03636649_obj/ffc2479f27a1013afcec439ba0368db0.obj,lamp
5923,data/objonly/04379243_obj/2f9c9357bfb89ac1d38913e96bbf2a5d.obj,table
5907,data/objonly/04379243_obj/30c88fa790ac14f750d31060ff1b5551.obj,table
9184,data/objonly/03636649_obj/699fcda4f4e9166ec5eb7aae719027b2.obj,lamp
5753,data/objonly/04379243_obj/33e4866b6db3f49e6fe3612af521500.obj,table
7153,data/objonly/02691156_obj/2da62d609cc59f9a10b920f84a47c477.obj,airplane
9623,data/objonly/03636649_obj/d0018775e9f2d109fcb8d8c6d4df8143.obj,lamp
146,data/objonly/04256520_obj/4faad33041ab0f80dd8479d78721b157.obj,sofa
2936,data/objonly/03001627_obj/4f467dcef4a710a5911016bc0ad99a16.obj,chair
3008,data/objonly/03001627_obj/238cd4b409ad9951f1d6726679b21945.obj,chair
1903,data/objonly/04090263_obj/41fd7683b4e722b716b34c3751bc447d.obj,rifle
6892,data/objonly/02691156_obj/5cd14216765393f18b96ae1a0a8b84ec.obj,airplane
1709,data/objonly/04090263_obj/17e2291c6ef778034b349e4b3dd5565e.obj,rifle
9812,data/objonly/03636649_obj/446f8c76eed76c199df50b7f68c99baa.obj,lamp
10884,data/objonly/03636649_obj/3ca8da93aff926a4edd822c7d5ea26ed.obj,lamp
5946,data/objonly/04379243_obj/2fdc21532b09d7e37f768772b7a990fa.obj,table
90,data/objonly/04256520_obj/22b11483d6a2461814038d588fd1342f.obj,sofa
10108,data/objonly/03636649_obj/6ccb43088eda061dbfc838749f053cf9.obj,lamp
10424,data/objonly/03636649_obj/f0414c5a1d22911555683d8c4a0488e1.obj,lamp
1409,data/objonly/04090263_obj/661ad35c5c3a908c6d1e04c7ae242f3d.obj,rifle
6222,data/objonly/04379243_obj/16802a946bd714e819fb4103277a6b93.obj,table
7328,data/objonly/02691156_obj/2a7c34d4f5aaea962b600da24e0965.obj,airplane
7796,data/objonly/02691156_obj/151550551758af098b96ae1a0a8b84ec.obj,airplane
9673,data/objonly/03636649_obj/d87a2d766579f15e38b27a25d1336579.obj,lamp
7902,data/objonly/02691156_obj/4f5fc434ebc03254fc7b1255b2e02e3f.obj,airplane
4626,data/objonly/02828884_obj/843cbbdda45de37970709281289b3745.obj,bench
2075,data/objonly/04090263_obj/68b0af57466b5a0d735fa1ab17311ec.obj,rifle
139,data/objonly/04256520_obj/42dc453547b31f0b71a782a4379556c7.obj,sofa
10249,data/objonly/03636649_obj/169d73f18f7b17bb4a6ecce2eeb45768.obj,lamp
6519,data/objonly/04379243_obj/27fd962813feeb26be25fbd47cafc694.obj,table
7535,data/objonly/02691156_obj/3e9ff76da8ca4885d0635288642e63e.obj,airplane
3324,data/objonly/03001627_obj/4eeef58f4015cf74d93768e7b9b1eabf.obj,chair
3585,data/objonly/03001627_obj/4362e715455f42ba9b9f2eb77f5e247e.obj,chair
7543,data/objonly/02691156_obj/22acc443fd007fce6e80138ae17d7d07.obj,airplane
1024,data/objonly/04256520_obj/1aa55867200ea789465e08d496c0420f.obj,sofa
2641,data/objonly/03001627_obj/49aa713bec70ee1f1104b8f54582c707.obj,chair
3215,data/objonly/03001627_obj/33ce7f85e65320ba9a404da609e2789f.obj,chair
3547,data/objonly/03001627_obj/13d3462293023fe71f530727405d60cf.obj,chair
10348,data/objonly/03636649_obj/2522a20be5c204afa5534ff9c862888b.obj,lamp
1977,data/objonly/04090263_obj/3b614a18f9c8eecbf0fea2ee98610322.obj,rifle
6140,data/objonly/04379243_obj/2bb137095c73ef6fe45ef4135c266a12.obj,table
11262,data/objonly/03636649_obj/e35c7cd183a6de4a8bd5065c89cb7063.obj,lamp
9297,data/objonly/03636649_obj/979867c99d8e0b7a4601feca428b2996.obj,lamp
1486,data/objonly/04090263_obj/35976b05836b249552c3271e911ffe19.obj,rifle
39,data/objonly/04256520_obj/125ace480d9f2fd5369e32fb818f337.obj,sofa
140,data/objonly/04256520_obj/58915b74af8f69af5213cec267286d18.obj,sofa
116,data/objonly/04256520_obj/2ab2a7cdbd8770318f17764fa642770.obj,sofa
6479,data/objonly/04379243_obj/15647d8895f78f6096a3517f50eeb9f4.obj,table
7372,data/objonly/02691156_obj/41abfb4a9e8071754a40844f179aeca9.obj,airplane
5257,data/objonly/02828884_obj/170b01ba7fc575aaad5067eac75a07f7.obj,bench
8473,data/objonly/02958343_obj/1100f9eac1ca426a3dc399576707b67.obj,car
8893,data/objonly/02958343_obj/1d700f9bfc275cd23681114f72c10d56.obj,car
10557,data/objonly/03636649_obj/e389b9eed612e5c225a454369d791fb0.obj,lamp
4787,data/objonly/02828884_obj/146934a1cb852afc1a1a2dbbd3d54d53.obj,bench
7178,data/objonly/02691156_obj/12d15ac778df6e4562b600da24e0965.obj,airplane
4536,data/objonly/02828884_obj/6233b6cce0da0615d4cfbd0aef5a371.obj,bench
1922,data/objonly/04090263_obj/45f3755b324a97803bce1f290fbeceb2.obj,rifle
6615,data/objonly/04379243_obj/2b7fd6106236d935b516de42b9c9697a.obj,table
7722,data/objonly/02691156_obj/1e40d41905a9be766ed8c57a1980bb26.obj,airplane
1659,data/objonly/04090263_obj/2254c238167dd6a5672ed1a3426b68fa.obj,rifle
